Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2018 3 14 23 -999 -999 879 -14.38 -15.89 -999 74.7 4.78 132.4 96.8 -999 88.7 -999 -999 -23.7 -6.9 -999 -999 2.333 1.748 6.232 -999 -12.5 -12.77 -12.76 -12.65 -11.2 -9.22 -33.05 -2.15 1.04 -.91 -999 -999 -999 -999 -999 -999 132 13.65
2018 3 15 23 -999 -999 878 -16.25 -17.72 -999 60.8 5.09 105.2 172.3 -999 132.9 -999 -999 -83.5 -18.5 -999 -999 2.287 1.699 6.204 -999 -12.36 -12.63 -12.61 -12.5 -11.15 -9.24 -34.92 -2.2 .96 -.97 -999 -999 -999 -999 -999 -999 130 13.61
2018 3 16 23 -999 -999 875 -11.23 -12.83 -999 52.8 6.87 92.8 172.4 -999 133.6 -999 -999 -95.5 -20.2 -999 -999 2.282 1.731 6.173 -999 -12.31 -12.59 -12.58 -12.43 -11.09 -9.24 -36.07 -2.24 1.12 -.4 -999 -999 -999 -999 -999 -999 132 13.6
2018 3 17 23 -999 -999 876 -5.79 -7.42 -999 58.2 11.1 91.7 140.1 -999 112.6 -999 -999 -77.9 -15.1 -999 -999 2.271 1.695 6.163 -999 -12.1 -12.38 -12.4 -12.28 -11.04 -9.26 -37.85 -2.29 1.79 -.61 -999 -999 -999 -999 -999 -999 145 13.59
2018 3 18 23 -999 -999 873 -3.27 -4.93 -999 62.5 15.56 82.7 93.1 -999 83.2 -999 -999 -53.8 -8.8 -999 -999 2.268 1.722 6.143 -999 -11.6 -11.78 -11.87 -11.96 -11 -9.27 -32.67 -2.3 -.61 -.86 -999 -999 -999 -999 -999 -999 143 13.7
2018 3 19 23 -999 -999 872 -1.63 -3.29 -999 56.8 13.48 88.4 162.3 -999 124.1 -999 -999 -94.3 -15.4 -999 -999 2.254 1.718 6.13 -999 -11.04 -11.22 -11.33 -11.53 -10.92 -9.27 -36.98 -2.3 1.2 -.81 -999 -999 -999 -999 -999 -999 141 13.58
2018 3 20 23 -999 -999 873 -5.11 -6.57 -999 54.9 8.73 95.4 192.8 -999 145 -999 -999 -90 -19.2 -999 -999 2.31 1.744 6.166 -999 -10.63 -10.87 -10.92 -11.14 -10.81 -9.27 -35.75 -2.35 1.05 -.88 -999 -999 -999 -999 -999 -999 132 13.6
2018 3 21 23 -999 -999 873 -10.89 -12.34 -999 59.4 4.91 78.4 193.7 -999 145.7 -999 -999 -100.6 -22.2 -999 -999 2.321 1.753 6.148 -999 -10.7 -11.02 -10.98 -11.03 -10.66 -9.27 -37.63 -2.41 .96 -.85 -999 -999 -999 -999 -999 -999 133 13.65
2018 3 22 23 -999 -999 873 -15.55 -17.08 -999 68.7 3.05 69.9 130.6 -999 116.1 -999 -999 -30.6 -10.2 -999 -999 2.347 1.754 7.14 -999 -10.87 -11.17 -11.12 -11.08 -10.55 -9.25 -34.47 -2.4 1.03 -.91 -999 -999 -999 -999 -999 -999 129 13.72
2018 3 23 23 -999 -999 877 -23.84 -25.11 -999 62.5 2.42 65.9 219.4 -999 167.9 -999 -999 -60.8 -25.9 -999 -999 2.367 1.781 11.74 -999 -10.98 -11.28 -11.22 -11.11 -10.46 -9.23 -32.24 -2.45 1.07 -.91 -999 -999 -999 -999 -999 -999 131 13.68
